comparison,objective,training_seed,repeat_index,class_label,stratum_match_index,off_cell,on_cell,off_dataset_index,on_dataset_index,off_ln_margin,on_ln_margin,absolute_ln_margin_distance,caliper_ln_margin,delta_ln_margin,delta_ln_gradient,delta_ln_linearized_distance,delta_ln_distance_from_margin_minus_gradient,identity_residual,complete_case_delta_ln_pga_attack_l2,delta_ln_semantic_spectral_norm
C1_minus_C0,classification,2026,2,6,31,C0,C1,4894,5740,-0.5118459398471331,-0.543356928304154,0.03151098845702094,0.20808122288399256,-0.03151098845702094,-0.6124070060471997,0.5808960006386901,0.5808960175901787,-1.6951488657213076e-08,0.6931476927872059,-0.6503474678001802
C1_minus_C0,classification,2026,2,6,32,C0,C1,6892,3212,0.6011665817583438,0.5656383253541666,0.03552825640417723,0.20808122288399256,-0.03552825640417723,-0.5117916196632393,0.476263311011328,0.47626336325906204,-5.224773402812133e-08,0.29263197466237695,-0.49358078003612826
C1_minus_C0,classification,2026,2,6,33,C0,C1,7866,5895,0.7980866557494106,0.7577007294056639,0.040385926343746714,0.20808122288399256,-0.040385926343746714,-0.6242836115277635,0.5838976546227054,0.5838976851840167,-3.056131137046947e-08,0.4519848329581939,-0.5745898642241404
C1_minus_C0,classification,2026,2,6,34,C0,C1,9055,6314,0.42132386168565883,0.4664838376380657,0.045159975952406894,0.20808122288399256,0.045159975952406894,-0.14733735643582324,0.19249734050163195,0.19249733238823014,8.113401811504772e-09,0.28913180545505024,-0.4673709980499685
C1_minus_C0,classification,2026,2,6,35,C0,C1,5216,1211,-0.29091930891038814,-0.24311891586824072,0.04780039304214742,0.20808122288399256,0.04780039304214742,-0.3119469322869818,0.35974735219332066,0.35974732532912923,2.6864191426945183e-08,0.28768128082739053,-0.5123858182620583
C1_minus_C0,classification,2026,2,6,36,C0,C1,5710,4650,0.10419859936308105,0.05499175745510018,0.04920684190798087,0.20808122288399256,-0.04920684190798087,-0.5409753486205469,0.4917685592633981,0.491768506712566,5.2550832074782505e-08,0.5596162688019352,-0.7661084562689418
C1_minus_C0,classification,2026,2,6,37,C0,C1,2584,5664,1.3795438126772739,1.3236680983815483,0.055875714295725576,0.20808122288399256,-0.055875714295725576,-0.5369817863387938,0.48110606779400716,0.4811060720430682,-4.249061047456593e-09,0.5195896700324586,-0.6174651932050224
C1_minus_C0,classification,2026,2,6,38,C0,C1,4767,963,-0.007075246432828097,-0.067962599672524,0.06088735323969589,0.20808122288399256,-0.06088735323969589,-0.24018300186686137,0.17929556501012023,0.17929564862716546,-8.361704523229818e-08,0.18232124552515724,-0.6190996794119968
C1_minus_C0,classification,2026,2,6,39,C0,C1,9317,7866,-0.32038547492328895,-0.3856013773994747,0.06521590247618575,0.20808122288399256,-0.06521590247618575,-0.6983242314685338,0.6331083073219756,0.633108328992348,-2.167037238542946e-08,0.6931472271260817,-0.5563860744099322
C1_minus_C0,classification,2026,2,6,40,C0,C1,5715,6007,0.628057792594519,0.5611407759345423,0.06691701665997674,0.20808122288399256,-0.06691701665997674,-0.6186801302805561,0.5517631072683531,0.5517631136205794,-6.352226300521124e-09,0.5108258058912839,-0.5067611303541353
C1_minus_C0,classification,2026,2,6,41,C0,C1,2613,5545,-0.8037964295897889,-0.8892809583108542,0.08548452872106527,0.20808122288399256,-0.08548452872106527,-0.6617210940635736,0.5762365872872348,0.5762365653425083,2.1944726480427335e-08,0.40546477697131694,-0.34609011847610543
C1_minus_C0,classification,2026,2,6,42,C0,C1,728,1641,1.1721515502983564,1.2591850538927027,0.08703350359434636,0.20808122288399256,0.08703350359434636,-0.3774917199845643,0.46452525916724047,0.4645252235789107,3.558832978312054e-08,0.5040360905219603,-0.4608000435024687
C1_minus_C0,classification,2026,2,6,43,C0,C1,1483,41,1.786039213630742,1.6989113373098488,0.08712787632089314,0.20808122288399256,-0.08712787632089314,-0.5142338749734905,0.4271060398803984,0.42710599865259735,4.122780106197155e-08,0.2545709607274858,-0.5179298181228537
C1_minus_C0,classification,2026,2,6,44,C0,C1,9636,762,-3.4119273112911457,-3.2988256132176663,0.11310169807347936,0.20808122288399256,0.11310169807347936,0.033582393454487214,0.07951932801733808,0.07951930461899215,2.339834592746115e-08,-6.984919140339264e-07,-0.3942803380998098
C1_minus_C0,classification,2026,2,6,45,C0,C1,5545,2478,0.6736597358654272,0.5590621630119361,0.11459757285349104,0.20808122288399256,-0.11459757285349104,-0.13992267238163225,0.025325113387998754,0.025325099528141215,1.3859857539433307e-08,-6.082103901843486e-08,-0.6506643229992322
C1_minus_C0,classification,2026,2,6,46,C0,C1,6314,5715,1.4428654040219253,1.579220908892016,0.13635550487009063,0.20808122288399256,0.13635550487009063,-0.3245993465485656,0.4609548563530465,0.4609548514186562,4.934390285260548e-09,0.5640742865403362,-0.423782901152909
C1_minus_C0,classification,2026,2,6,47,C0,C1,4739,9693,-0.30830702873457777,-0.15249194771803185,0.15581508101654593,0.20808122288399256,0.15581508101654593,-0.5027662101140973,0.6585813498304507,0.6585812911306432,5.8699807459206e-08,0.5108255211135574,-0.43723034833415175
C1_minus_C0,classification,2026,2,6,48,C0,C1,2267,8833,-2.0617321936492097,-1.8828721116452325,0.17886008200397718,0.20808122288399256,0.17886008200397718,-0.09412148700448475,0.27298153393421076,0.27298156900846193,-3.507425117010854e-08,-2.3283061631807595e-07,-0.5338707967358549
C1_minus_C0,classification,2026,2,6,49,C0,C1,777,6315,0.6816199773856991,0.48724785705232393,0.1943721203333752,0.20808122288399256,-0.1943721203333752,-0.2701428608538132,0.07577069107706474,0.07577074052043803,-4.944337328449677e-08,0.13350980542030694,-0.2954802359571871
C1_minus_C0,classification,2026,2,7,0,C0,C1,9313,9879,-0.12911854704270329,-0.12865219221553045,0.0004663548271728324,0.20893310818859448,0.0004663548271728324,-0.30358641062481706,0.30405270500635284,0.3040527654519899,-6.044563705120964e-08,0.2876820051896043,-0.5586036550602005
C1_minus_C0,classification,2026,2,7,1,C0,C1,6276,7167,1.3308216386800493,1.330210308160679,0.0006113305193702345,0.20893310818859448,-0.0006113305193702345,-0.588472243454457,0.5878608828110163,0.5878609129350868,-3.0124070460324504e-08,0.5261549214399729,-0.7341621468915065
C1_minus_C0,classification,2026,2,7,2,C0,C1,7086,6276,1.015710335419202,1.0148364304602802,0.0008739049589219228,0.20893310818859448,-0.0008739049589219228,-1.0682447801047428,1.067370842575735,1.0673708751458209,-3.257008596158073e-08,1.132610961436903,-0.7749323487217756
C1_minus_C0,classification,2026,2,7,3,C0,C1,5326,2234,0.8579330212844078,0.8569437892664755,0.0009892320179323288,0.20893310818859448,-0.0009892320179323288,-0.5737854045761587,0.5727962008026823,0.5727961725582263,2.824445599625136e-08,0.5946957219677924,-0.4874863347439389
C1_minus_C0,classification,2026,2,7,4,C0,C1,5364,4339,0.8672361646960771,0.8638594080709278,0.0033767566251493575,0.20893310818859448,-0.0033767566251493575,-0.4428952358921535,0.4395184594119128,0.43951847926700416,-1.9855091348830456e-08,0.43589324722202255,-0.4719849470281026
C1_minus_C0,classification,2026,2,7,5,C0,C1,4728,4896,1.4853614756048403,1.481737743014892,0.003623732589948414,0.20893310818859448,-0.003623732589948414,-0.5116472891818559,0.5080235237628378,0.5080235565919075,-3.2829069684936485e-08,0.5149594432127564,-0.5462935822005732
C1_minus_C0,classification,2026,2,7,6,C0,C1,6448,4381,-0.5178655744413772,-0.5137805741969858,0.004085000244391401,0.20893310818859448,0.004085000244391401,-0.49025421060264207,0.49433916263154876,0.4943392108470335,-4.821548471589665e-08,0.4054649114955045,-0.3479431079755025
C1_minus_C0,classification,2026,2,7,7,C0,C1,4339,2004,1.2799291748762724,1.2757479041186957,0.004181270757576794,0.20893310818859448,-0.004181270757576794,-0.1975357858488569,0.19335451475019894,0.1933545150912801,-3.410811633131061e-10,0.225849526068588,-0.368836307505983
C1_minus_C0,classification,2026,2,7,8,C0,C1,3760,4333,0.8321320741121874,0.8275757867160004,0.004556287396186964,0.20893310818859448,-0.004556287396186964,-0.2617079321832999,0.2571516251192517,0.25715164478711294,-1.9667861228533923e-08,0.19652415837985532,-0.5501943078969785
C1_minus_C0,classification,2026,2,7,9,C0,C1,2234,5746,1.6468377065824167,1.6519599076671643,0.005122201084747591,0.20893310818859448,0.005122201084747591,-0.8069235262262268,0.8120457341790575,0.8120457273109744,6.868083102240519e-09,0.897696929837883,-0.622961214506329
C1_minus_C0,classification,2026,2,7,10,C0,C1,9671,9202,1.5845958502955064,1.5897717656921901,0.005175915396683717,0.20893310818859448,0.005175915396683717,-0.7126774476666795,0.7178533869229883,0.7178533630633632,2.3859625053468392e-08,0.7442533983469893,-0.6267246334925068
C1_minus_C0,classification,2026,2,7,11,C0,C1,3883,7837,0.5677135310389179,0.5619872142104193,0.005726316828498557,0.20893310818859448,-0.005726316828498557,-0.6752249558852601,0.6694986173267801,0.6694986390567615,-2.172998148086691e-08,0.4838932238280052,-0.562087089367203
C1_minus_C0,classification,2026,2,7,12,C0,C1,7755,7755,1.4353734922652779,1.4285968875296948,0.006776604735583058,0.20893310818859448,-0.006776604735583058,-0.464255975476877,0.4574793943693366,0.45747937074129397,2.3628042633561108e-08,0.4050199478330647,-0.6172445031830868
C1_minus_C0,classification,2026,2,7,13,C0,C1,2780,8074,1.4107260515966378,1.4176423353595737,0.00691628376293596,0.20893310818859448,0.00691628376293596,-0.2822707775375908,0.28918713059308443,0.28918706130052674,6.929255769172471e-08,0.28380935576475697,-0.7345024053596817
C1_minus_C0,classification,2026,2,7,14,C0,C1,955,7089,0.7779447367981416,0.7707849866095476,0.0071597501885939385,0.20893310818859448,-0.0071597501885939385,-0.22001383428654064,0.2128540919006099,0.2128540840979467,7.80266318223255e-09,0.29851141136650916,-0.28846262478050105
C1_minus_C0,classification,2026,2,7,15,C0,C1,621,4728,1.1787703842764874,1.170446206549851,0.008324177726636295,0.20893310818859448,-0.008324177726636295,-0.6493768569265577,0.6410526666502592,0.6410526791999214,-1.254966219832454e-08,0.5416145867945774,-0.48227993100809835
C1_minus_C0,classification,2026,2,7,16,C0,C1,6420,3196,0.20215873938329507,0.21066404288306587,0.0085053034997708,0.20893310818859448,0.0085053034997708,-0.6673991993631387,0.6759044845992181,0.6759045028629096,-1.826369144808382e-08,0.5467452077011558,-0.7413005960582243
C1_minus_C0,classification,2026,2,7,17,C0,C1,3995,4503,-0.1058771829590159,-0.11497247256652353,0.009095289607507634,0.20893310818859448,-0.009095289607507634,-0.6595614701838545,0.6504661847650512,0.6504661805763469,4.1887043833455095e-09,0.5145901851192385,-0.8148932005746258
C1_minus_C0,classification,2026,2,7,18,C0,C1,386,3760,1.4515589905805524,1.4424106343296927,0.009148356250859635,0.20893310818859448,-0.009148356250859635,-0.8732321591171425,0.8640838094109666,0.8640838028662828,6.544683794906803e-09,0.7311831823550489,-0.7926667051370443
C1_minus_C0,classification,2026,2,7,19,C0,C1,7078,371,1.5340505530653303,1.5234072638679472,0.01064328919738311,0.20893310818859448,-0.01064328919738311,-0.08042727758167834,0.06978401169536785,0.06978398838429523,2.3311072627762996e-08,0.1988806348102573,-0.4793389023218197
C1_minus_C0,classification,2026,2,7,20,C0,C1,2006,3277,1.0060413435903868,0.994881509918575,0.011159833671811725,0.20893310818859448,-0.011159833671811725,-0.059980844556417945,0.04882100358267902,0.04882101088460622,-7.301927201774916e-09,0.4322560179148957,-0.35354611765822025
C1_minus_C0,classification,2026,2,7,21,C0,C1,4896,7078,1.0377638164237981,1.0492487064944016,0.011484890070603493,0.20893310818859448,0.011484890070603493,-0.9580346858126109,0.9695195160543367,0.9695195758832144,-5.982887762989719e-08,0.7836136003491079,-0.7886443638366974
C1_minus_C0,classification,2026,2,7,22,C0,C1,7751,6420,0.0006349454741785458,-0.011447977769547688,0.012082923243726233,0.20893310818859448,-0.012082923243726233,-0.3645720335331203,0.3524891153064067,0.35248911028939406,5.0170126386639424e-09,0.22314316388407646,-0.7675093887871614
C1_minus_C0,classification,2026,2,7,23,C0,C1,9334,7963,-0.0672521606666085,-0.05510301735149877,0.012149143315109724,0.20893310818859448,0.012149143315109724,-0.4951868126000296,0.5073359734710392,0.5073359559151394,1.755589984497874e-08,0.2876822587163,-0.6216004044712435
C1_minus_C0,classification,2026,2,7,24,C0,C1,7219,621,0.5886824260452244,0.6031846211489118,0.014502195103687443,0.20893310818859448,0.014502195103687443,-0.6599777432291829,0.6744798966040162,0.6744799383328703,-4.172885414988059e-08,0.6061355689009658,-0.33330912205632435
C1_minus_C0,classification,2026,2,7,25,C0,C1,2771,3187,1.539047749751925,1.5551018884244792,0.01605413867255412,0.20893310818859448,0.01605413867255412,-0.8038313218247071,0.819885466913435,0.8198854604972612,6.416173814471904e-09,0.7706051752110423,-0.6890983585378844
C1_minus_C0,classification,2026,2,7,26,C0,C1,1647,934,1.9591575143997755,1.9412031279389026,0.017954386460872884,0.20893310818859448,-0.017954386460872884,0.04888038851273224,-0.06683477909822644,-0.06683477497360513,-4.124621311163423e-09,-0.16516682437684732,-0.33604405672335197
C1_minus_C0,classification,2026,2,7,27,C0,C1,8088,7751,0.7586766741832429,0.7389923577544183,0.019684316428824622,0.20893310818859448,-0.019684316428824622,-0.3786861400875038,0.359001856484488,0.35900182365867916,3.282580884889086e-08,0.35667514708113446,-0.28732090495185936
C1_minus_C0,classification,2026,2,7,28,C0,C1,7814,2006,0.5701389254701791,0.5502014895277518,0.01993743594242725,0.20893310818859448,-0.01993743594242725,-0.42839863448350535,0.40846121521839673,0.4084611985410781,1.6677318637192684e-08,0.458747558287126,-0.5562893572877609
